model,text,text_hash,predicted_label,predicted_score,all_labels,all_scores,status
facebook_bart,UPPER DIGESTIVE ENDOSCOPY,6165b6f96ed97213e085276b4f96a25b,high severity,0.31987717747688293,"['high severity', 'critical', 'low severity', 'medium severity', 'moderate severity']","[0.31987717747688293, 0.20932015776634216, 0.18310897052288055, 0.17993195354938507, 0.1077616810798645]",success
facebook_bart,LAPAROSCOPY FOR ENDOMETRIOMA AND TERATOMA,62a17227c9cbb18a15236d484f7cf32d,critical,0.4727438688278198,"['critical', 'high severity', 'medium severity', 'low severity', 'moderate severity']","[0.4727438688278198, 0.24227644503116608, 0.12137362360954285, 0.09057604521512985, 0.07302999496459961]",success
facebook_bart,HYSTERECTOMY,262f4c0d66b215a8f30218d5d9bd25c3,high severity,0.8398469090461731,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.8398469090461731, 0.08485740423202515, 0.035292480140924454, 0.02238672971725464, 0.01761649176478386]",success
facebook_bart,CHIN OSTEOTOMY - OBWEGESER DALPONT BILATERAL MANDIBULAR OSTEOTOMIES,fdc54c5732ab3f73fcedab083bd346e4,high severity,0.3441271185874939,"['high severity', 'medium severity', 'critical', 'moderate severity', 'low severity']","[0.3441271185874939, 0.2491670697927475, 0.21673838794231415, 0.12886543571949005, 0.06110197678208351]",success
facebook_bart,RIGHT TONSILLA BIOPSY,6b11be03a148ff70ec4c6e68ea36449f,high severity,0.48520803451538086,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.48520803451538086, 0.20707403123378754, 0.13625165820121765, 0.11612087488174438, 0.05534544587135315]",success
facebook_bart,"IQ: MEDIAL OR LATERAL MENISCUS SUTURE BY ARTHROSCOPY, ...",436050fd82f5aa59743dce038ceb632e,critical,0.3133962154388428,"['critical', 'medium severity', 'high severity', 'moderate severity', 'low severity']","[0.3133962154388428, 0.2781597673892975, 0.18111136555671692, 0.1559729129076004, 0.07135976105928421]",success
facebook_bart,ENDOSCOPIC RELEASE OF THE LEFT CARPAL TUNNEL,c53e6a091d6ff8034a94fa9ecfe5477e,high severity,0.4030463695526123,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.4030463695526123, 0.30198371410369873, 0.13281001150608063, 0.0843990221619606, 0.07776086032390594]",success
facebook_bart,SCHATZKI RING DILATION,2b1d656c6d857e39669071ebeb1cac11,high severity,0.5022825002670288,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.5022825002670288, 0.23395447432994843, 0.1132952868938446, 0.0968870148062706, 0.05358072370290756]",success
facebook_bart,QUADRANTECTOMY,59615a619e52a48ce447c7d0415c6173,high severity,0.2478094846010208,"['high severity', 'moderate severity', 'medium severity', 'critical', 'low severity']","[0.2478094846010208, 0.2265716940164566, 0.21181724965572357, 0.2047492116689682, 0.109052374958992]",success
facebook_bart,LINGUAL FRENUM PLASTY,88d81122d2a461b7d7b0aa1b6178a955,medium severity,0.326662540435791,"['medium severity', 'high severity', 'low severity', 'critical', 'moderate severity']","[0.326662540435791, 0.23159921169281006, 0.1957261562347412, 0.14668503403663635, 0.09932710230350494]",success
facebook_bart,LUMBOSACRAL SPINE MRI,d4d841de59390a2de9dfb5327aa64ceb,low severity,0.2342853844165802,"['low severity', 'medium severity', 'high severity', 'critical', 'moderate severity']","[0.2342853844165802, 0.21062636375427246, 0.19867925345897675, 0.19125896692276, 0.16514995694160461]",success
facebook_bart,ARTHROSCOPY AND REPAIR OF RIGHT ROTADOR CUSTOM INJURY,8c090e86253d1926695be2a2c1dbe874,critical,0.4777029752731323,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.4777029752731323, 0.18029379844665527, 0.16086164116859436, 0.1134314313530922, 0.06771016865968704]",success
facebook_bart,RESECTION YOUR NERVE 3 SPACE,8e8cd134d220ec3f41cd7ab0f095bcce,medium severity,0.24614723026752472,"['medium severity', 'critical', 'low severity', 'moderate severity', 'high severity']","[0.24614723026752472, 0.21970370411872864, 0.21165020763874054, 0.16971802711486816, 0.15278087556362152]",success
facebook_bart,RIGHT GANGLION RESECTION.,b5bf38bd5e3910f62b4794310267ed1e,critical,0.33067962527275085,"['critical', 'medium severity', 'moderate severity', 'low severity', 'high severity']","[0.33067962527275085, 0.24942536652088165, 0.225237175822258, 0.10198767483234406, 0.09267019480466843]",success
facebook_bart,EXTERNAL HEMORRHOIDECTOMY,6f290e58189bcc911e1bdc9243d871c8,high severity,0.3419019877910614,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.3419019877910614, 0.24254369735717773, 0.17101724445819855, 0.12764303386211395, 0.11689408868551254]",success
facebook_bart,LEFT OVARY CYSTECTOMY BY LAPAROSCOPY,b58e821a6b96a25f8fa4eaf872af3f0a,critical,0.31821170449256897,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.31821170449256897, 0.2129972279071808, 0.19903869926929474, 0.16995562613010406, 0.09979671239852905]",success
facebook_bart,DECOMPRESSION OF THE L4 L5 CANAL AND LEFT FORAMINAL,a636742411b1bbdfabd3de5db7a389d9,critical,0.32134151458740234,"['critical', 'high severity', 'medium severity', 'low severity', 'moderate severity']","[0.32134151458740234, 0.3200776278972626, 0.16341489553451538, 0.09951449930667877, 0.09565143287181854]",success
facebook_bart,LIPOMA RESECTION,0c0239ddb972da2da208da4c8003ddad,critical,0.3217316269874573,"['critical', 'medium severity', 'moderate severity', 'high severity', 'low severity']","[0.3217316269874573, 0.21323587000370026, 0.1849299818277359, 0.168955460190773, 0.11114701628684998]",success
facebook_bart,RETROPUBIC CYTOURETHROPEXY WITH TVT TAPE,7b8a01ca05cafa9cacbac184b790d38e,critical,0.49159345030784607,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.49159345030784607, 0.16517087817192078, 0.13999222218990326, 0.12294542789459229, 0.08029799163341522]",success
facebook_bart,LAPAROSCOPIC GYNECOLOGICAL SURGERY,ad709f2db6e14f8e4ca1c10edade10fd,critical,0.3122474253177643,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.3122474253177643, 0.2918347418308258, 0.15229305624961853, 0.12491806596517563, 0.11870669573545456]",success
facebook_bart,IQ: TOTAL BILATERAL SALPINGECTOMY BY LAPAROSCOPY,39c882c7280c9ee2ce74e74325167c07,high severity,0.30145055055618286,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.30145055055618286, 0.27218565344810486, 0.19761952757835388, 0.12077448517084122, 0.10796982049942017]",success
facebook_bart,TENOSYNOVITIS OF FLEXORS OF THE 3RD FINGER OF THE RIGHT HAND,ab2b8fd055644cdd24efb20c5e83bb66,high severity,0.39883267879486084,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.39883267879486084, 0.3785386085510254, 0.1003146544098854, 0.06456329673528671, 0.057750772684812546]",success
facebook_bart,HAND SURGERY,2a18459f913be9737750fb74c6576119,high severity,0.3318445086479187,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.3318445086479187, 0.31278160214424133, 0.17380750179290771, 0.11970832198858261, 0.06185809150338173]",success
facebook_bart,RTC RIGHT,7ea2e208868fe9e821d4474249992e3f,critical,0.3561529517173767,"['critical', 'moderate severity', 'medium severity', 'high severity', 'low severity']","[0.3561529517173767, 0.20544180274009705, 0.20371733605861664, 0.1295396238565445, 0.10514827072620392]",success
facebook_bart,REMOVAL OF IMPLANTABLE CATHETER,e8bb9ab4577263126f5996118420929b,medium severity,0.2697448432445526,"['medium severity', 'critical', 'high severity', 'moderate severity', 'low severity']","[0.2697448432445526, 0.2404129058122635, 0.2281017005443573, 0.16645139455795288, 0.09528916329145432]",success
facebook_bart,RESECTION,2966076e40ab9081e86787f326ebac59,critical,0.4150136411190033,"['critical', 'moderate severity', 'medium severity', 'low severity', 'high severity']","[0.4150136411190033, 0.19221919775009155, 0.1458093374967575, 0.12413293123245239, 0.12282487750053406]",success
facebook_bart,KNEE ARTHRSCOPY,b225f9bfd78d43cb73fe04f5918b0be9,critical,0.41978806257247925,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.41978806257247925, 0.21737052500247955, 0.16224604845046997, 0.1021391972899437, 0.09845621883869171]",success
facebook_bart,"IQ: EXTRACTION OF DEVICE IMPLANTED IN THE HUMEROUS, SEQUESTRECTOMY DRAINAGE DEBRIDEMENT OF THE HUMEROUS SOD",d932882bc42513b5ced4f2a56b86f227,critical,0.4255687892436981,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.4255687892436981, 0.21048741042613983, 0.17952577769756317, 0.10845658928155899, 0.07596144080162048]",success
facebook_bart,ENDOMETRIAL BX X HYSTEROSCOPY,50f6f8090344cf3c1fd5ce358e517a88,high severity,0.8409150242805481,"['high severity', 'medium severity', 'critical', 'low severity', 'moderate severity']","[0.8409150242805481, 0.06198485195636749, 0.04595090076327324, 0.026337893679738045, 0.024811314418911934]",success
facebook_bart,SIMPLE CERVICAL SPINE MRI,67c09c92762340611e9ef68e132791d2,low severity,0.4645179212093353,"['low severity', 'moderate severity', 'medium severity', 'critical', 'high severity']","[0.4645179212093353, 0.2343323528766632, 0.16182981431484222, 0.09507347643375397, 0.04424645006656647]",success
facebook_bart,EVDA COLONOSCOPY,b4b33328410dc862db7603abfe270372,critical,0.42175912857055664,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.42175912857055664, 0.19320867955684662, 0.1687263399362564, 0.12889249622821808, 0.08741332590579987]",success
facebook_bart,CERVICAL SPINE MRI,5035b0c0dc16e28973a3232fb6f9052d,critical,0.39186617732048035,"['critical', 'medium severity', 'high severity', 'moderate severity', 'low severity']","[0.39186617732048035, 0.18727999925613403, 0.17625902593135834, 0.15372999012470245, 0.09086479991674423]",success
facebook_bart,RIGHT KNEE ARTHROPIA + TORN MENISCUS REMODELING,4559676d2a5ae87801cc2913117ad5ff,high severity,0.3593757450580597,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.3593757450580597, 0.22724610567092896, 0.21352459490299225, 0.1353301852941513, 0.0645233765244484]",success
facebook_bart,LEFT ING HERNIORRHAPHY,b08c311c8d83b9a6b15fc0734776429e,high severity,0.47333067655563354,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.47333067655563354, 0.17999766767024994, 0.16502022743225098, 0.10312284529209137, 0.07852855324745178]",success
facebook_bart,EVDA,3fef23273f38e2a7a219be0b672ba083,critical,0.34783315658569336,"['critical', 'moderate severity', 'medium severity', 'high severity', 'low severity']","[0.34783315658569336, 0.19405612349510193, 0.18634378910064697, 0.16641272604465485, 0.1053541973233223]",success
facebook_bart,EVDA,3fef23273f38e2a7a219be0b672ba083,critical,0.3478332459926605,"['critical', 'moderate severity', 'medium severity', 'high severity', 'low severity']","[0.3478332459926605, 0.1940561681985855, 0.18634383380413055, 0.16641254723072052, 0.10535421967506409]",success
facebook_bart,POMEROY BY LAPAROSCOPY,27b3a1f7d2b928cc6e9529d6639d1c9b,high severity,0.28518345952033997,"['high severity', 'moderate severity', 'medium severity', 'critical', 'low severity']","[0.28518345952033997, 0.21939845383167267, 0.21021747589111328, 0.1912919133901596, 0.0939086377620697]",success
facebook_bart,ANAL SPHINTEROTOMY- HEMORRHOIDECTOMY.,4bfba765b57d46f3525c8b22e7d6f4fa,critical,0.3256272077560425,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.3256272077560425, 0.2500000596046448, 0.18205071985721588, 0.15100806951522827, 0.09131387621164322]",success
facebook_bart,SKIN CREST RESECTION – HYPERTROPHIC ANAL PAPILLA RESECTION.,a705ce43892c8115019dbd4db17ffcf9,high severity,0.73172527551651,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.73172527551651, 0.13285930454730988, 0.08033667504787445, 0.029813304543495178, 0.025265468284487724]",success
facebook_bart,CAT IMPLANT+ LAPAROSC,bedc0d8b0c4bc10d7fecc9d5a942d6c4,medium severity,0.29358145594596863,"['medium severity', 'high severity', 'critical', 'moderate severity', 'low severity']","[0.29358145594596863, 0.28766757249832153, 0.22826454043388367, 0.1162932962179184, 0.07419316470623016]",success
facebook_bart,RIGHT KNEE ARTHROSCOPY + PATELLA CHONDROPLASTY +,d31f985edceca10e1b9ebdd54b81480f,high severity,0.5413438677787781,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.5413438677787781, 0.22111627459526062, 0.13320347666740417, 0.05989892780780792, 0.044437531381845474]",success
facebook_bart,ARTHROSCOPY+ MICROPERFORATIONS AND PROBABLE APPLICATION OF HYALOFAST MESH,1617ac62f872e9eada2cb1961bb4d524,critical,0.4562738239765167,"['critical', 'medium severity', 'high severity', 'moderate severity', 'low severity']","[0.4562738239765167, 0.1616080403327942, 0.15922746062278748, 0.1403961032629013, 0.0824945867061615]",success
facebook_bart,BRAIN MRI,c6edef4341d0595dad7c518a3a86fd02,high severity,0.5160893797874451,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.5160893797874451, 0.21817488968372345, 0.12856602668762207, 0.07229825854301453, 0.06487145274877548]",success
facebook_bart,CORDINAL DONOR KIDNEY TRANSPLANTATION,0c274dc06e315b01fdf928990a4b2be8,critical,0.49914583563804626,"['critical', 'medium severity', 'moderate severity', 'high severity', 'low severity']","[0.49914583563804626, 0.16159000992774963, 0.15144841372966766, 0.11576341092586517, 0.07205229997634888]",success
facebook_bart,ANAL SPHINTEROTOMY,0f87f37c90eecf40bf274526ca7c89e0,critical,0.3371787667274475,"['critical', 'medium severity', 'high severity', 'moderate severity', 'low severity']","[0.3371787667274475, 0.19799120724201202, 0.18929536640644073, 0.17416870594024658, 0.10136596858501434]",success
facebook_bart,"RIGHT SPHENOIDECTOMY, RIGHT MAXILLOETMOIDECTOMY AND",5415484252564c6f781730f97dc2ccc6,high severity,0.2931753695011139,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.2931753695011139, 0.2622166574001312, 0.22390268743038177, 0.16046865284442902, 0.06023663654923439]",success
facebook_bart,BILATERAL HALLUX VALGUS CORRECTION,b65f4598bd649eaae272665c11e55989,critical,0.3060629367828369,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.3060629367828369, 0.2904365062713623, 0.2264348268508911, 0.12118340283632278, 0.05588233470916748]",success
facebook_bart,UMBILICAL HERNIORRHAPHY,00868bfcdc32bd4406f8f33565ad228d,medium severity,0.441515177488327,"['medium severity', 'moderate severity', 'high severity', 'low severity', 'critical']","[0.441515177488327, 0.25493311882019043, 0.15722975134849548, 0.07810690253973007, 0.06821508705615997]",success
facebook_bart,PANCREATIC ENDOSONOGRAPHY,e68d7743dcf6f90a3c222648c7e0ea2a,low severity,0.3577945828437805,"['low severity', 'high severity', 'critical', 'medium severity', 'moderate severity']","[0.3577945828437805, 0.24301958084106445, 0.15105077624320984, 0.1392926126718521, 0.10884245485067368]",success
facebook_bart,CRVICAL AND LUMBAR SPINE MRI,de75c2a464da36c4915d8dda3c17475f,high severity,0.40498852729797363,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.40498852729797363, 0.376241534948349, 0.1087324395775795, 0.06656993925571442, 0.04346753656864166]",success
facebook_bart,OSTEOPLASTY OF FACIAL BONES,d33b7152d115a2132e52da3c57e1d929,high severity,0.5171017050743103,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.5171017050743103, 0.1943412870168686, 0.14889058470726013, 0.07645433396100998, 0.06321215629577637]",success
facebook_bart,RIGHT PERCUTANEOUS NEPHROLITHOTOMY,4458229d8ef16ae8e22207b35eb66132,low severity,0.28058233857154846,"['low severity', 'critical', 'high severity', 'moderate severity', 'medium severity']","[0.28058233857154846, 0.26334553956985474, 0.19485466182231903, 0.1427781581878662, 0.11843930184841156]",success
facebook_bart,RIGHT HEMITIORIDECTOMY PLUS FREEZING BIOPSY,4c249065ecbb41f29f2523f0e23612ae,high severity,0.6322234869003296,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.6322234869003296, 0.2317182868719101, 0.08675720542669296, 0.024969303980469704, 0.024331694468855858]",success
facebook_bart,CIRCUMCISION,6e2bf002978aad16f3069683e0c1d3ec,critical,0.6672787070274353,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.6672787070274353, 0.15931861102581024, 0.09479773044586182, 0.04330599680542946, 0.03529895097017288]",success
facebook_bart,DECOMPRESSION L4-L5 RIGHT,e37e498a7277a864584820ea8b53b318,low severity,0.39940112829208374,"['low severity', 'medium severity', 'high severity', 'critical', 'moderate severity']","[0.39940112829208374, 0.21366578340530396, 0.1739172786474228, 0.13146080076694489, 0.0815550908446312]",success
facebook_bart,HYSTEROSCOPY FOR POLYP RESECTION,d8c05ec13b94e4a0f0e34aad6fd94949,high severity,0.8556970357894897,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.8556970357894897, 0.08430725336074829, 0.027240416035056114, 0.022549157962203026, 0.010206126607954502]",success
facebook_bart,ORCHIDOPEXY VS ORCHIDECTOMY,7f9866064d0252acf583d2aebb620196,critical,0.4593181312084198,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.4593181312084198, 0.25083938241004944, 0.16094593703746796, 0.0840202271938324, 0.04487635940313339]",success
facebook_bart,BILIOPANCREATIC ENDOSCOPY ULTRASOUND,67373a8f260e52e1739ba4d23a0bef68,critical,0.29824110865592957,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.29824110865592957, 0.20465172827243805, 0.17792463302612305, 0.16511595249176025, 0.1540665626525879]",success
facebook_bart,RESECTION,2966076e40ab9081e86787f326ebac59,critical,0.4150136411190033,"['critical', 'moderate severity', 'medium severity', 'low severity', 'high severity']","[0.4150136411190033, 0.19221919775009155, 0.1458093374967575, 0.12413293123245239, 0.12282487750053406]",success
facebook_bart,TOTAL LEFT KNEE REPLACEMENT,1928e70a89224af344410f17f8252de4,critical,0.37953466176986694,"['critical', 'medium severity', 'high severity', 'moderate severity', 'low severity']","[0.37953466176986694, 0.1986549198627472, 0.1715906262397766, 0.15444467961788177, 0.09577520936727524]",success
facebook_bart,BILATERAL MRI OF THE KNEE,ef65e27af08bb8cddb759b0332116ac0,medium severity,0.421543687582016,"['medium severity', 'moderate severity', 'critical', 'low severity', 'high severity']","[0.421543687582016, 0.2603170871734619, 0.14875255525112152, 0.087030328810215, 0.082356296479702]",success
facebook_bart,RESECTION OF THE LESION CLOSURE WITH COMPOSITE NEIGHBORHOOD FLAPS.,15f5da1509df09a5c66d5ad15090acab,critical,0.3410241901874542,"['critical', 'low severity', 'high severity', 'medium severity', 'moderate severity']","[0.3410241901874542, 0.2236502766609192, 0.17105790972709656, 0.14384236931800842, 0.1204252541065216]",success
facebook_bart,DENTISTRY TTO,fec61940545d813b1a5a922bc4296126,critical,0.3075112998485565,"['critical', 'medium severity', 'high severity', 'moderate severity', 'low severity']","[0.3075112998485565, 0.23479069769382477, 0.2052844911813736, 0.15767095983028412, 0.0947425588965416]",success
facebook_bart,MSI/CUBITAL NERV NEUROLYSIS,b9bed7ad2f545c1737c96847ec5947dd,critical,0.3228292763233185,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.3228292763233185, 0.30936163663864136, 0.1558852195739746, 0.12826505303382874, 0.08365880697965622]",success
facebook_bart,RESECTION OF PERIANAL CONDYLOMAS,a29086722c0597b0b33bae54e92dbc3b,critical,0.3852737843990326,"['critical', 'medium severity', 'high severity', 'moderate severity', 'low severity']","[0.3852737843990326, 0.21303071081638336, 0.19504377245903015, 0.12838026881217957, 0.07827138900756836]",success
facebook_bart,EVDA,3fef23273f38e2a7a219be0b672ba083,critical,0.3478332459926605,"['critical', 'moderate severity', 'medium severity', 'high severity', 'low severity']","[0.3478332459926605, 0.1940561681985855, 0.18634383380413055, 0.16641254723072052, 0.10535421967506409]",success
facebook_bart,RESECTION BY HYSTEROSCOPY,1796f3d7343daff2a32db4761a262f58,high severity,0.5252581834793091,"['high severity', 'critical', 'moderate severity', 'medium severity', 'low severity']","[0.5252581834793091, 0.17888866364955902, 0.12171652913093567, 0.1114974096417427, 0.06263922154903412]",success
facebook_bart,QUADRANTHECOMY PLUS GLANDULAR FLAP RIGHT BREAST,812bd88f18c6b94deccdb47737355455,high severity,0.7869213819503784,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.7869213819503784, 0.11350001394748688, 0.05391169711947441, 0.024428943172097206, 0.021238049492239952]",success
facebook_bart,TOTAL COLONOSCOPY + RESECTION OF INTESTINAL LESION VIA ENDOSCOPIC,7ef26433cd325f50a6c8a10bb9c8f239,high severity,0.37405315041542053,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.37405315041542053, 0.3259086012840271, 0.14342164993286133, 0.08158771693706512, 0.07502888888120651]",success
facebook_bart,ARTHROCOPY AND REPAIR OF THE RIGHT ROTATOR CUFF,d648f48c6584413bbfb59545f705470c,critical,0.5874377489089966,"['critical', 'medium severity', 'high severity', 'moderate severity', 'low severity']","[0.5874377489089966, 0.13409323990345, 0.11523398011922836, 0.11332330852746964, 0.04991169273853302]",success
facebook_bart,LEFT LOWER PARATHYROIDECTOMY,e8b7adb754ecd34afdf8319e1b7ff34a,low severity,0.6536023020744324,"['low severity', 'medium severity', 'moderate severity', 'critical', 'high severity']","[0.6536023020744324, 0.11313889175653458, 0.10355891287326813, 0.09191593527793884, 0.03778395801782608]",success
facebook_bart,CYSTOSCOPY,d9b85f2155a6f5722f0f8db361b50e59,critical,0.35256651043891907,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.35256651043891907, 0.22612009942531586, 0.16664524376392365, 0.12808075547218323, 0.1265874207019806]",success
facebook_bart,TERATOMAS RESECTION BY LAPAROSCOPY,d6c594116b585e7caa8c71d9e1931f15,critical,0.40381190180778503,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.40381190180778503, 0.17671015858650208, 0.15010644495487213, 0.1450522094964981, 0.12431930750608444]",success
facebook_bart,PTERYGION RESECTION IN RIGHT EYE,d22a14002db6fa1a0e3ffb34a68bb367,critical,0.3128238618373871,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.3128238618373871, 0.19296593964099884, 0.17530007660388947, 0.16401036083698273, 0.15489977598190308]",success
facebook_bart,RIGHT ELBOW ARTHROSCOPY,4c0cfa192ef9cefe4848a34ab8a443ac,high severity,0.4174462854862213,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.4174462854862213, 0.301464319229126, 0.15456880629062653, 0.06677983701229095, 0.05974067002534866]",success
facebook_bart,POLYP RESECTION BY HYSTEROSCOPY,85a58419b895044ea67cc068e6c14039,high severity,0.5811176300048828,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.5811176300048828, 0.16843277215957642, 0.10536790639162064, 0.08658326417207718, 0.05849846079945564]",success
facebook_bart,THYROGLOSSAL CYST RESECTION,57c960e28624795d8e0e1c0e3ac2b263,high severity,0.6103272438049316,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.6103272438049316, 0.166834756731987, 0.12933507561683655, 0.05432429164648056, 0.039178621023893356]",success
facebook_bart,RIGHT FEMUR BONE GRAFT APPLICATION,1fb20b7cb68ef409857de9bc18945587,critical,0.31091076135635376,"['critical', 'moderate severity', 'medium severity', 'high severity', 'low severity']","[0.31091076135635376, 0.2685392498970032, 0.23173514008522034, 0.1177104189991951, 0.07110444456338882]",success
facebook_bart,LEFT HAND CARPAL TUNNEL DECOMPRESSION,7bfdd0fbb54ebfed7c0ff1b268e9a2cc,critical,0.3407745659351349,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.3407745659351349, 0.32909226417541504, 0.1533573418855667, 0.09158849716186523, 0.08518730849027634]",success
facebook_bart,ENDOSCOPIC RELEASE OF THE CARPAL TUNNEL,fc357cee846ce18f28873dbe175cb8c7,critical,0.3407479524612427,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.3407479524612427, 0.3298144042491913, 0.14188726246356964, 0.09652148932218552, 0.09102893620729446]",success
facebook_bart,PROBE OF TEAR DUCT LEFT EYE,47d1726a432ab5d129bf9ec35b152678,critical,0.3948187828063965,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.3948187828063965, 0.23945152759552002, 0.1948997676372528, 0.099711574614048, 0.07111839950084686]",success
facebook_bart,MULTIPLE OSTEOTOMIES RIGHT LOWER LIMB,44a9ecd0fcf6b168ddf1c8675cff5121,critical,0.3236887753009796,"['critical', 'low severity', 'high severity', 'medium severity', 'moderate severity']","[0.3236887753009796, 0.20121483504772186, 0.19003160297870636, 0.16875632107257843, 0.11630843579769135]",success
facebook_bart,ECO TE,0bc0b63ada6a295678181dc72efdebaa,critical,0.25496363639831543,"['critical', 'medium severity', 'moderate severity', 'high severity', 'low severity']","[0.25496363639831543, 0.22448496520519257, 0.2037144899368286, 0.16566285490989685, 0.15117408335208893]",success
facebook_bart,RIGHT SAFENOVARICECTOMY,e73e1f1d10608bc13b02532579d91749,critical,0.38992276787757874,"['critical', 'moderate severity', 'medium severity', 'low severity', 'high severity']","[0.38992276787757874, 0.22521492838859558, 0.17002840340137482, 0.14924690127372742, 0.06558703631162643]",success
facebook_bart,GYNECOLOGICAL LAPAROSCOPY,dddc69bfeadfb1ab38ad34b38fb803b9,critical,0.32738563418388367,"['critical', 'medium severity', 'high severity', 'low severity', 'moderate severity']","[0.32738563418388367, 0.20384813845157623, 0.17938172817230225, 0.15341779589653015, 0.1359667032957077]",success
facebook_bart,ENDOSCOPIC ESOGAGIC LIGARDE OF VARICESE,c5700d2a2cb13cb4d89c3ed22b1f7c89,high severity,0.62129807472229,"['high severity', 'critical', 'low severity', 'medium severity', 'moderate severity']","[0.62129807472229, 0.14571736752986908, 0.13480393588542938, 0.06457650661468506, 0.03360406681895256]",success
facebook_bart,LAPAROSCOPIC CHOLECYSTECTOMY,a9d1497f8bf1e1baed4ae61240c229f8,high severity,0.32993051409721375,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.32993051409721375, 0.24033015966415405, 0.1594713181257248, 0.14534781873226166, 0.12492027133703232]",success
facebook_bart,MEATUS DILATION AND CYSTOSCOPY,054a9cdc5eb03ee93041a1a19380b519,high severity,0.5248610973358154,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.5248610973358154, 0.2498442679643631, 0.12424883991479874, 0.056676674634218216, 0.044369082897901535]",success
facebook_bart,LEFT KNEE ARTHROSCOPY,c77eca734425fcc2903a97bfddbeb38e,high severity,0.4140101671218872,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.4140101671218872, 0.2956235110759735, 0.15075908601284027, 0.07957425713539124, 0.06003301963210106]",success
facebook_bart,RT C RIGHT,2ee10c046f375e9ff996101496b14cd7,critical,0.43623262643814087,"['critical', 'moderate severity', 'medium severity', 'low severity', 'high severity']","[0.43623262643814087, 0.2025390863418579, 0.19190524518489838, 0.1024824008345604, 0.06684067100286484]",success
facebook_bart,UMBILICAL HERNIA + BILATERAL INGUINAL HERNIAS + CIRCUMCISION.,b6112afdde80929f8ac4970adf6090ca,high severity,0.3436964154243469,"['high severity', 'medium severity', 'critical', 'moderate severity', 'low severity']","[0.3436964154243469, 0.2669982314109802, 0.19459600746631622, 0.14245234429836273, 0.052256930619478226]",success
